judul,BAB,Pasal,Content
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 84,Gugatan yang melibatkan lebih dari satu penggugat dapat diajukan secara kolektif dengan memberikan kuasa khusus.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 85,"(1) Penggugat dapat sewaktu -waktu mencabut gugatannya sebelum tergugat memberikan jawaban.  (2) Apabila tergugat sudah memberikan jawaban atas gugatan itu, pencabutan gugatan oleh penggugat akan dikabulkan oleh  Pengadilan Hubungan Industrial hanya apabila disetujui tergugat."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 86,"Dalam hal perselisihan hak dan/atau perselisihan kepentingan diikuti dengan perselisihan pemutusan hubungan kerja, maka  Pengadilan Hubungan Industrial wajib memutus terlebih dahulu perkara perselisihan hak dan/atau perselisihan kepentingan."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 87,Serikat pekerja/serikat buruh dan organisasi pengusaha dapat bertindak sebagai kuasa hukum untuk beracara di Pengadilan  Hubungan Industrial untuk mewakili anggotanya.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 88,(1) Ketua Pengadilan Negeri dalam waktu selambat -lambatnya 7 (tujuh) hari kerja setelah menerima gugatan harus sudah  menetapkan Majelis Hakim yang terdiri atas 1 (satu) orang Hakim sebagai Ketua Majelis dan 2 (dua) orang Hakim Ad- Hoc  sebagai Anggota Majelis yang memeriksa dan memutus perselisihan.  diusulkan oleh serikat pekerja/serikat buruh dan seorang Hakim Ad- Hoc yang pengangkatannya diusulkan oleh organisasi  pengusaha sebagaimana dimaksud dalam Pasal 63 ayat (2).  (2) Untuk membantu tugas Majelis Hakim sebagaimana dimaksud dalam ayat (1) ditunjuk seorang Panitera Pengganti.     Paragraf 2  Pemeriksaan Dengan Acara Biasa
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 89,"(1) Dalam waktu selambat -lambatnya 7 (tujuh) hari kerja sejak penetapan Majelis Hakim, maka Ketua Majelis Hakim harus  sudah melakukan sidang pertama.  (2) Pemanggilan untuk datang ke sidang dilakukan secara sah apabila disampaikan dengan surat panggilan kepada para  pihak di alamat tempat tinggalnya atau apabila tempat tinggalnya tidak diketahui disampaikan di tempat kediaman terakhir.   (3) Apabila pihak yang dipanggil tidak ada di tempat tinggalnya atau tempat tinggal kediaman terakhir, surat panggilan  disampaikan melalui Kepala Kelurahan atau Kepala Desa yang daerah hukumnya meliputi tempat tinggal pihak yang  dipanggil atau tempat kediaman yang terakhir.  (4) Penerimaan surat penggilan oleh pihak yang dipanggil sendiri atau melalui orang lain dilakukan dengan tanda penerimaan.   (5) Apabila tempat tinggal maupun tempat kediaman terakhir tidak dikenal, maka surat panggilan ditempelkan pada tempat  pengumuman di gedung Pengadilan Hubungan Industrial yang memeriksanya."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 90,(1) Majelis Hakim dapat memanggil saksi atau saksi ahli untuk hadir di persidangan guna diminta dan didengar  keterangannya.  (2) Setiap orang yang dipanggil untuk menjadi saksi atau saksi ahli berkewajiban untuk memenuhi panggilan dan memberikan  kesaksiannya di bawah sumpah.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 91,"(1) Barang siapa yang diminta keterangannya oleh Majelis Hakim guna penyelidikan untuk penyelesaian perselisihan  hubungan industrial berdasarkan undang- undang ini wajib memberikannya tanpa syarat, termasuk membukakan buku dan  memperlihatkan surat-surat yang diperlukan.  (2) Dalam hal keterangan yang diminta Majelis Hakim terkait dengan seseorang yang karena jabatannya harus menjaga  kerahasian, maka harus ditempuh prosedur sebagaimana diatur dalam peraturan perundang- undangan yang berlaku.  (3) Hakim wajib merahasiakan semua keterangan yang diminta sebagaimana dimaksud dalam ayat (1)."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 92,Sidang sah apabila dilakukan oleh Majelis Hakim sebagaimana dimaksud dalam Pasal 88 ayat (1).
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 93,"(1) Dalam hal salah satu pihak atau para pihak tidak dapat menghadiri sidang tanpa alasan yang dapat dipertanggung  jawabkan, Ketua Majelis Hakim menetapkan hari sidang berikutnya.  (2) Hari sidang berikutnya sebagaimana dimaksud dalam ayat (1) ditetapkan dalam waktu selambat -lambatnya 7 (tujuh) hari  kerja terhitung sejak tanggal penundaan.  (3) Penundaan sidang karena ketidakhadiran salah satu atau para pihak diberikan sebanyak -banyaknya 2 (dua) kali  penundaan."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 94,"(1) Dalam hal penggugat atau kuasa hukumnya yang sah setelah dipanggil secara patut sebagaimana dimaksud dalam Pasal  89 tidak datang menghadap Pengadilan pada sidang penundaan terakhir sebagaimana dimaksud dalam Pasal 93 ayat (3),  maka gugatannya dianggap gugur, akan tetapi penggugat berhak mengajukan gugatannya sekali lagi.  (2) Dalam hal tergugat atau kuasa hukumnya yang sah setelah dipanggil secara patut sebagaimana dimaksud dalam Pasal 89  tidak datang menghadap Pengadilan pada sidang penundaan terakhir sebagaimana dimaksud dalam Pasal 93 ayat (3),  maka Majelis Hakim dapat memeriksa dan memutus perselisihan tanpa dihadiri tergugat."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 95,"(1) Sidang Majelis Hakim terbuka untuk umum, kecuali Majelis Hakim menetapkan lain.   (2) Setiap orang yang hadir dalam persidangan wajib menghormati tata tertib persidangan.   (3) Setiap orang yang tidak mentaati tata tertib persidangan sebagaimana dimaksud dalam ayat (2), setelah mendapat  peringatan dari atau atas perintah Ketua Majelis Hakim, dapat dikeluarkan dari ruang sidang."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 96,"(1) Apabila dalam persidangan pertama, secara nyata -nyata pihak pengusaha terbukti tidak melaksanakan kewajibannya  sebagaimana dimaksud dalam Pasal 155 ayat (3) Undang- undang Nomor 13 Tahun 2003 tentang Ketenagakerjaan,  Hakim Ketua Sidang harus segera menjatuhkan Putusan Sela berupa perintah kepada pengusaha untuk membayar upah  beserta hak-hak lainnya yang biasa diterima pekerja/buruh yang bersangkutan.  (2) Putusan Sela sebagaimana dimaksud dalam ayat (1) dapat dijatuhkan pada hari persidangan itu juga atau pada hari  persidangan kedua.  (3) Dalam hal selama pemeriksaan sengketa masih berlangsung dan Putusan Sela sebagaimana dimaksud dalam ayat (1)  tidak juga dilaksanakan oleh pengusaha, Hakim Ketua Sidang memerintahkan Sita Jaminan dalam sebuah Penetapan  Pengadilan Hubungan Industrial.  diajukan perlawanan dan/atau tidak dapat digunakan upaya hukum."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 97,Dalam putusan Pengadilan Hubungan Industrial ditetapkan kewajiban yang harus dilakukan dan/atau hak yang harus diterima  oleh para pihak atau salah satu pihak atas setiap penyelesaian perselisihan hubungan industrial.    Paragraf 3  Pemeriksaan Dengan Acara Cepat
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 98,"(1) Apabila terdapat kepentingan para pihak dan/atau salah satu pihak yang cukup mendesak yang harus dapat disimpulkan  dari alasan- alasan permohonan dari yang berkepentingan, para pihak dan/atau salah satu pihak dapat memohon kepada  Pengadilan Hubungan Industrial supaya pemeriksaan sengketa dipercepat.  (2) Dalam jangka waktu 7 (tujuh) hari kerja setelah diterimanya permohonan sebagaimana dimaksud dalam ayat (1), Ketua  Pengadilan Negeri mengeluarkan penetapan tentang dikabulkan atau tidak dikabulkannya permohonan tersebut.  (3) Terhadap penetapan sebagaimana dimaksud dalam ayat (2) tidak dapat digunakan upaya hukum."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 99,"(1) Dalam hal permohonan sebagaimana dimaksud dalam Pasal 98 ayat (1) dikabulkan, Ketua Pengadilan Negeri dalam  jangka waktu 7 (tujuh) hari kerja setelah dikeluarkannya penetapan sebagaimana dimaksud dalam Pasal 98 ayat (2),  menentukan Majelis Hakim, hari, tempat, dan waktu sidang tanpa melalui prosedur pemeriksaan.   (2) Tenggang waktu untuk jawaban dan pembuktian kedua belah pihak, masing -masing ditentukan tidak melebihi 14 (empat  belas) hari kerja.    Paragraf 4  Pengambilan Putusan"
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 100,"Dalam mengambil putusan, Majelis Hakim mempertimbangkan hukum, perjanjian yang ada, kebiasaan, dan keadilan."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 101,"(1) Putusan Mejelis Hakim dibacakan dalam sidang terbuka untuk umum.   (2) Dalam hal salah satu pihak tidak hadir dalam sidang sebagaimana dimaksud dalam ayat (1), Ketua Majelis Hakim  memerintahkan kepada Panitera Pengganti untuk menyampaikan pemberitahuan putusan kepada pihak yang tidak hadir  tersebut.  (3) Putusan Majelis Hakim sebagaimana dimaksud dalam ayat (1) sebagai putusan Pengadilan Hubungan Industrial.   (4) Tidak dipenuhinya ketentuan sebagaimana dimaksud dalam ayat (1) berakibat putusan Pengadilan tidak sah dan tidak  mempunyai kekuatan hukum."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 102,"(1) Putusan Pengadilan harus memuat:   a. kepala putusan berbunyi: ""DEMI KEADILAN BERDASARKAN KETUHANAN YANG MAHA ESA"";  b. nama, jabatan, kewarganegaraan, tempat kediaman atau tempat kedudukan para pihak yang berselisih;  c. ringkasan pemohon/penggugat dan jawaban termohon/tergugat yang jelas;  d. pertimbangan terhadap setiap bukti dan data yang diajukan hal yang terjadi dalam persidangan selama sengketa itu  diperiksa;  e. alasan hukum yang menjadi dasar putusan;  f. amar putusan tentang sengketa;  g. hari, tanggal putusan, nama Hakim, Hakim Ad- Hoc yang memutus, nama Panitera, serta keterangan tentang hadir atau  tidak hadirnya para pihak.  (2) Tidak dipenuhinya salah satu ketentuan sebagaimana dimaksud dalam ayat (1) dapat menyebabkan batalnya putusan  Pengadilan Hubungan Industrial."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 103,Majelis Hakim wajib memberikan putusan penyelesaian perselisihan hubungan industrial dalam waktu selambat- lambatnya 50  (lima puluh) hari kerja terhitung sejak sidang pertama.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 104,"Putusan Pengadilan Hubungan Industrial sebagaimana dimaksud dalam Pasal 103 ditandatangani oleh Hakim, Hakim Ad- Hoc  dan Panitera Pengganti."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 105,"Panitera Pengganti Pengadilan Hubungan Industrial dalam waktu selambat- lambatnya 7 (tujuh) hari kerja setelah putusan  Majelis Hakim dibacakan, harus sudah menyampaikan pemberitahuan putusan kepada pihak yang tidak hadir dalam sidang  sebagaimana dimaksud dalam Pasal 101 ayat (2).      Selambat-lambatnya 14 (empat belas) hari kerja setelah putusan ditanda- tangani, Panitera Muda harus sudah menerbitkan  salinan putusan."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 107,Panitera Pengadilan Negeri dalam waktu selambat- lambatnya 7 (tujuh) hari kerja setelah salinan putusan diterbitkan harus  sudah mengirimkan salinan putusan kepada para pihak.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 108,"Ketua Majelis Hakim Pengadilan Hubungan Industrial dapat mengeluarkan putusan yang dapat dilaksanakan lebih dahulu,  meskipun putusannya diajukan perlawanan atau kasasi."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 109,Putusan Pengadilan Hubungan Industrial pada Pengadilan Negeri mengenai perselisihan kepentingan dan perselisihan antar  serikat pekerja/serikat buruh dalam satu perusahaan merupakan putusan akhir dan bersifat tetap.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 110,"Putusan Pengadilan Hubungan Industrial pada Pengadilan Negeri mengenai perselisihan hak dan perselisihan pemutusan  hubungan kerja mempunyai kekuatan hukum tetap apabila tidak diajukan permohonan kasasi kepada Mahkamah Agung  dalam waktu selambat-lambatnya 14 (empat belas) hari kerja :   a. bagi pihak yang hadir, terhitung sejak putusan dibacakan dalam sidang majelis hakim;   b. bagi pihak yang tidak hadir, terhitung sejak tanggal menerima pemberitahuan putusan."
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 111,Salah satu pihak atau para pihak yang hendak mengajukan permohonan kasasi harus menyampaikan secara tertulis melalui  Sub Kepaniteraan Pengadilan Hubungan Industrial pada Pengadilan Negeri setempat.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 112,Sub Kepaniteraan Pengadilan Hubungan Industrial pada Pengadilan Negeri dalam waktu selambat- lambatnya 14 (empat  belas) hari kerja terhitung sejak tanggal penerimaan permohonan kasasi harus sudah menyampaikan berkas perkara kepada  Ketua Mahkamah Agung.    Bagian Kedua  Penyelesaian Perselisihan Oleh Hakim Kasasi
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 113,Majelis Hakim Kasasi terdiri atas satu orang Hakim Agung dan dua orang Hakim Ad- Hoc yang ditugasi memeriksa dan  mengadili perkara perselisihan hubungan industrial pada Mahkamah Agung yang ditetapkan oleh Ketua Mahkamah Agung.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 114,Tata cara permohonan kasasi serta penyelesaian perselisihan hak dan perselisihan pemutusan hubungan kerja oleh Hakim  Kasasi dilaksanakan sesuai dengan peraturan perundang-undangan yang berlaku.
UU_No_2_Tahun_2004_cleaned.txt,BAB IV: PENYELESAIAN PERSELISIHAN,PASAL 115,Penyelesaian perselisihan hak atau perselisihan pemutusan hubungan kerja pada Mahkamah Agung selambat-  lambatnya 30  (tiga puluh) hari kerja terhitung sejak tanggal penerimaan permohonan kasasi.     BAB V : SANKSI ADMINISTRASI DAN KETENTUAN PIDANA   Bagian Kesatu  Sanksi Administratif
UU_No_2_Tahun_2004_cleaned.txt,BAB V: SANKSI ADMINISTRASI DAN KETENTUAN PIDANA,PASAL 116,(1) Mediator yang tidak dapat menyelesaikan perselisihan hubungan industrial dalam waktu selambat - lambatnya 30 (tiga  puluh) hari kerja tanpa alasan yang sah sebagaimana dimaksud dalam Pasal 15 dapat dikenakan sanksi administratif  berupa hukuman disiplin sesuai dengan peraturan perundang-undangan yang berlaku bagi Pegawai Negeri Sipil.  (2) Panitera Muda yang tidak menerbitkan salinan putusan dalam waktu selambat -lambatnya 14 (empat belas) hari kerja  setelah putusan ditanda- tangani sebagaimana dimaksud dalam Pasal 106 dan Panitera yang tidak mengirimkan salinan  kepada para pihak paling lambat 7 (tujuh) hari kerja sebagaimana dimaksud dalam Pasal 107 dapat dikenakan sanksi  administratif sesuai dengan peraturan perundang-undangan yang berlaku.
UU_No_2_Tahun_2004_cleaned.txt,BAB V: SANKSI ADMINISTRASI DAN KETENTUAN PIDANA,PASAL 117,"(1) Konsiliator yang tidak menyampaikan anjuran tertulis dalam waktu selambat -lambatnya 14 (empat belas) hari kerja  sebagaimana dimaksud dalam Pasal 23 ayat (2) butir b atau tidak membantu para pihak membuat Perjanjian Bersama  dalam waktu selambat- lambatnya 3 (tiga) hari kerja sebagaimana dimaksud dalam Pasal 23 ayat (2) huruf e dapat  dikenakan sanksi administratif berupa teguran tertulis.  (2) Konsiliator yang telah mendapatkan teguran tertulis sebanyak 3 (tiga) kali sebagaimana dimaksud dalam ayat (1), dapat  dikenakan sanksi adminis-tratif berupa pencabutan sementara sebagai konsiliator.  perselisihan yang sedang ditanganinya.  (4) Sanksi administratif pencabutan sementara sebagai konsiliator diberikan untuk jangka waktu paling lama 3 (tiga) bulan."
UU_No_2_Tahun_2004_cleaned.txt,BAB V: SANKSI ADMINISTRASI DAN KETENTUAN PIDANA,PASAL 118,Konsiliator dapat dikenakan sanksi administratif berupa pencabutan tetap sebagai konsiliator dalam hal:  a. konsiliator telah dijatuhi sanksi administratif berupa pencabutan sementara sebagai konsiliator sebagaimana dimaksud  dalam Pasal 117 ayat (2) sebanyak 3 (tiga) kali;  b. terbukti melakukan tindak pidana kejahatan;   c. menyalahgunakan jabatan; dan/atau   d. membocorkan keterangan yang diminta sebagaimana dimaksud dalam Pasal 22 ayat (3).
UU_No_2_Tahun_2004_cleaned.txt,BAB V: SANKSI ADMINISTRASI DAN KETENTUAN PIDANA,PASAL 119,"(1) Arbiter yang tidak dapat menyelesaikan perselisihan hubungan industrial dalam waktu selambat -lambatnya 30 (tiga puluh)  hari kerja dan dalam jangka waktu perpanjangan sebagaimana dimaksud dalam Pasal 40 ayat (1) dan ayat (3) atau tidak  membuat berita acara kegiatan pemeriksaan sebagaimana dimaksud dalam Pasal 48, dapat dikenakan sanksi  administratif berupa teguran   (2) Arbiter yang telah mendapat teguran tertulis 3 (tiga) kali sebagaimana dimaksud dalam ayat (1) dapat dikenakan sanksi  administratif berupa pencabutan sementara sebagai arbiter.  (3) Sanksi sebagaimana yang dimaksud dalam ayat (2), baru dapat dijatuhkan setelah yang bersangkutan menyelesaikan  perselisihan yang sedang ditanganinya.  (4) Sanksi administratif pencabutan sementara sebagai arbiter diberikan untuk jangka waktu paling lama 3 (tiga) bulan."
UU_No_2_Tahun_2004_cleaned.txt,BAB V: SANKSI ADMINISTRASI DAN KETENTUAN PIDANA,PASAL 120,"(1) Arbiter dapat dikenakan sanksi administratif berupa pencabutan tetap sebagai arbiter dalam hal:   a. arbiter paling sedikit telah 3 (tiga) kali mengambil keputusan arbitrase perselisihan hubungan industrial melampaui  kekuasaannya, bertentangan dengan peraturan perundang- undangan sebagaimana dimaksud dalam Pasal 52 ayat (1)  huruf d dan e dan Mahkamah Agung telah mengabulkan permohonan peninjauan kembali atas putusan- putusan arbiter  tersebut;  b. terbukti melakukan tindak pidana kejahatan;   c. menyalahgunakan jabatan;  d. arbiter telah dijatuhi sanksi administratif berupa pencabutan sementara sebagai arbiter sebagaimana dimaksud dalam  Pasal 119 ayat (2) sebanyak 3 (tiga) kali.  (2) Sanksi administratif berupa pencabutan tetap sebagai arbiter sebagaimana dimaksud dalam ayat (1) mulai berlaku sejak  tanggal arbiter menyelesaikan perselisihan yang sedang ditanganinya."
UU_No_2_Tahun_2004_cleaned.txt,BAB V: SANKSI ADMINISTRASI DAN KETENTUAN PIDANA,PASAL 121,"(1) Sanksi administratif sebagaimana dimaksud dalam Pasal 117, Pasal 118, Pasal 119 dan Pasal 120 dijatuhkan oleh Menteri  atau pejabat yang ditunjuk.  (2) Tata cara pemberian dan pencabutan sanksi akan diatur lebih lanjut dengan Keputusan Menteri.     Bagian Kedua  Ketentuan Pidana"
UU_No_2_Tahun_2004_cleaned.txt,BAB V: SANKSI ADMINISTRASI DAN KETENTUAN PIDANA,PASAL 122,"(1) Barang siapa yang melanggar ketentuan sebagaimana dimaksud dalam Pasal 12 ayat (1), Pasal 22 ayat (1) dan ayat (3),  Pasal 47 ayat (1) dan ayat (3), Pasal 90 ayat (2), Pasal 91 ayat (1) dan ayat (3), dikenakan sanksi pidana kurungan paling  singkat 1 (satu) bulan dan paling lama 6 (enam) bulan dan/atau denda paling sedikit Rp 10.000.000,00 (sepuluh juta  rupiah) dan paling banyak Rp 50.000.000,00 (lima puluh juta rupiah).  (2) Perbuatan sebagaimana dimaksud dalam ayat (1) merupakan tindak pidana pelanggaran.     BAB VI : KETENTUAN LAIN-LAIN"
UU_No_2_Tahun_2004_cleaned.txt,BAB VI: KETENTUAN LAIN-LAIN,PASAL 123,"Dalam hal terjadi perselisihan hubungan industrial pada usaha-usaha sosial dan usaha- usaha lain yang tidak berbentuk  perusahaan tetapi mempunyai pengurus dan mempekerjakan orang lain dengan membayar upah, maka perselisihannya  diselesaikan sesuai dengan ketentuan undang-undang ini.    BAB VII : KETENTUAN PERALIHAN"
UU_No_2_Tahun_2004_cleaned.txt,BAB VII: KETENTUAN PERALIHAN,PASAL 124,"(1) Sebelum terbentuk Pengadilan Hubungan Industrial sebagaimana dimaksud dalam Pasal 59, Panitia Penyelesaian  Perselisihan Perburuhan Daerah dan Panitia Penyelesaian Perselisihan Perburuhan Pusat tetap melaksanakan fungsi dan  tugasnya sesuai dengan ketentuan peraturan perundang-undangan yang berlaku.  (2) Dengan terbentuknya Pengadilan Hubungan Industrial berdasarkan undang -undang ini, perselisihan hubungan industrial  dan pemutusan hubungan kerja yang telah diajukan kepada:  perselisihan hubungan industrial atau pemutusan hubungan kerja dan belum diputuskan, maka diselesaikan oleh  Pengadilan Hubungan Industrial pada Pengadilan Negeri setempat;  b. Putusan Panitia Penyelesaian Perselisihan Perburuhan Daerah atau lembaga- lembaga lain sebagaimana dimaksud  pada huruf a yang ditolak dan diajukan banding oleh salah satu pihak atau para pihak dan putusan tersebut diterima  masih dalam tenggang waktu 14 (empat belas) hari, maka diselesaikan oleh Mahkamah Agung;  c. Panitia Penyelesaian Perselisihan Perburuhan Pusat atau lembaga- lembaga lain yang setingkat yang menyelesaikan  perselisihan hubungan industrial atau pemutusan hubungan kerja dan belum diputuskan, maka diselesaikan oleh  Mahkamah Agung;  d. Putusan Panitia Penyelesaian Perselisihan Perburuhan Pusat atau lembaga- lembaga lain sebagaimana dimaksud pada  huruf c yang ditolak dan diajukan banding oleh salah satu pihak atau para pihak dan putusan tersebut diterima masih  dalam tenggang waktu 90 (sembilan puluh) hari, maka diselesaikan oleh Mahkamah Agung.    BAB VIII : KETENTUAN PENUTUP"
UU_No_2_Tahun_2004_cleaned.txt,BAB VIII: KETENTUAN PENUTUP,PASAL 125,"(1) Dengan berlakunya undang -undang ini, maka:  a. Undang- undang Nomor 22 Tahun 1957 tentang Penyelesaian Perselisihan Perburuhan (Lembaran Negara Tahun 1957  Nomor 42, Tambahan Lembaran Negara Nomor 1227); dan   b. Undang- undang Nomor 12 Tahun 1964 tentang Pemutusan Hubungan Kerja Di Perusahaan Swasta (Lembaran Negara  Tahun 1964 Nomor 93, Tambahan Lembaran Negara Nomor 2686);  dinyatakan tidak berlaku lagi.  (2) Pada saat undang -undang ini mulai berlaku, semua Peraturan Perundang- undangan yang merupakan Peraturan  Pelaksanaan dari Undang- undang Nomor 22 Tahun 1957 tentang Penyelesaian Perselisihan Perburuhan (Lembaran  Negara Tahun 1957 Nomor 42, Tambahan Lembaran Negara Nomor 1227) dan Undang- undang Nomor 12 Tahun 1964  tentang Pemutusan Hubungan Kerja Di Perusahaan Swasta (Lembaran Negara Tahun 1964 Nomor 93, Tambahan  Lembaran Negara Nomor 2686) dinyatakan tetap berlaku sepanjang tidak bertentangan dengan ketentuan dalam undang- undang ini."
UU_No_2_Tahun_2004_cleaned.txt,BAB VIII: KETENTUAN PENUTUP,PASAL 126,Undang-undang ini mulai berlaku 1 (satu) tahun setelah diundangkan.
UU_No_40_Tahun_2004_cleaned.txt,BAB I: KETENTUAN UMUM,PASAL 1,"Dalam Undang-Undang ini yang dimaksud dengan:   1. Jaminan sosial adalah salah satu be ntuk perlindungan sosial untuk menjamin  seluruh rakyat agar dapat memenuhi kebutuhan dasar hidupnya yang layak.   2. Sistem Jaminan Sosial Nasional ad alah suatu tata cara penyelenggaraan  program jaminan sosial oleh beberapa  badan penyelenggara jaminan sosial.   3. Asuransi sosial adalah suatu me kanisme pengumpulan dana yang bersifat  wajib yang berasal dari iuran guna me mberikan perlindungan atas risiko  sosial ekonomi yang menimpa peserta dan/atau anggota keluarganya.   4. Tabungan wajib adalah simpanan yang bersifat wajib bagi peserta program  jaminan sosial.   5. Bantuan iuran adalah iuran yan g dibayar oleh Pem erintah bagi fakir  miskin dan orang tidak mampu sebaga i peserta program jaminan sosial.   6. Badan Penyelenggara Jaminan Sosial adalah badan hukum yang dibentuk  untuk menyelenggarakan program jaminan sosial.   7. Dana Jaminan Sosial adalah dana amanat milik seluruh peserta yang  merupakan himpunan iuran beserta ha sil pengembangannya yang dikelola  oleh Badan Penyelenggara Jaminan Sosial untuk pembayaran manfaat  kepada peserta dan pembiayaan op erasional penyelen ggaraan program  jaminan sosial.   8. Peserta adalah setiap orang, termasuk orang asing yang bekerja paling  singkat 6 (enam) bulan di Indone sia, yang telah membayar iuran.                                   9. Manfaat adalah faedah jaminan sosi al yang menjadi hak peserta dan/atau  anggota keluarganya.   10. Iuran adalah sejumlah uang yang dibayar secara teratur oleh peserta,  pemberi kerja, dan/atau Pemerintah.   11. Pekerja adalah setiap orang yang be kerja dengan menerima gaji, upah, atau  imbalan dalam bentuk lain.   12. Pemberi kerja adalah orang perseorangan, pengusaha, badan hukum, atau  badan-badan lainnya yang mempekerjakan tenaga kerja atau  penyelenggara negara yang mempek erjakan pegawai negeri dengan  membayar gaji, upah, atau im balan dalam bentuk lainnya.   13. Gaji atau upah adalah hak pekerj a yang diterima dan dinyatakan dalam  bentuk uang sebagai im balan dari pemberi kerj a kepada pekerja yang  ditetapkan dan dibayar menurut suatu p erjanjian kerja, kesepakatan, atau  peraturan perundang-undangan, term asuk tunjangan bagi pekerja dan  keluarganya atas suatu pekerjaan dan /atau jasa yang telah atau akan  dilakukan.   14. Kecelakaan kerja adalah kecelakaan  yang terjadi dalam hubungan kerja,  termasuk kecelakaan yang terjadi da lam perjalanan dari rumah menuju  tempat kerja atau sebaliknya, dan penyakit yang disebabkan oleh lingkungan kerja.   15. Cacat adalah keadaan berkurang atau hilangnya fungsi tubuh atau  hilangnya anggota badan yang secara langsung atau tidak langsung  mengakibatkan berkurang atau hilangnya kemampua n pekerja untuk  menjalankan pekerjaannya.   16. Cacat total tetap adalah caca t yang mengakibatkan ketidak-mampuan  seseorang untuk melakukan pekerjaan.    BAB II : ASAS, TUJUAN, DAN PRINSIP PENYELENGGARAAN"
UU_No_40_Tahun_2004_cleaned.txt,"BAB II: ASAS, TUJUAN, DAN PRINSIP PENYELENGGARAAN",PASAL 2,"Sistem Jaminan Sosial Nasional diselenggarakan berdasarkan asas  kemanusiaan, asas manfaat, dan asas ke adilan sosial bagi seluruh rakyat  Indonesia."
UU_No_40_Tahun_2004_cleaned.txt,"BAB II: ASAS, TUJUAN, DAN PRINSIP PENYELENGGARAAN",PASAL 3,Sistem Jaminan Sosial Nasional bertujuan untuk memberikan jaminan  terpenuhinya kebutuhan dasar hidup yang layak bagi setiap peserta dan/atau  anggota keluarganya.
